WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,LOCATION,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
34.2893,2,1,3,2,3,1,1,2,2,130000,1600,3,1,202108,1.0636,21080182,I,I,I,I,I,I,I,I,I,I,I
34.2893,2,1,3,2,3,1,1,2,2,140000,1800,3,1,202108,1.0636,21080183,R,I,R,R,R,R,R,R,R,R,R
34.2893,2,1,5,2,3,1,1,2,2,120000,1600,3,3,202108,1.0636,21080184,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,4,2,3,1,1,2,2,140000,1800,3,3,202108,1.0636,21080185,I,I,I,I,I,I,I,I,I,I,I
34.2893,2,1,3,2,3,1,1,1,2,160000,2000,3,3,202108,1.0636,21080186,I,I,I,I,I,I,I,I,I,I,I
8.1091,2,1,3,2,2,1,1,2,2,89000,1100,1,1,202108,1.0636,21080187,I,I,I,I,I,I,I,I,I,I,I
8.1091,2,1,3,1,2,1,1,1,2,9,1100,1,1,202108,1.0636,21080188,R,9,I,I,R,R,I,I,R,I,I
8.1091,2,1,3,2,2,1,1,2,2,130000,1600,3,1,202108,1.0636,21080189,I,I,I,I,I,I,I,I,I,I,I
8.1091,1,1,3,2,2,1,1,2,2,100000,1100,3,1,202108,1.0636,21080190,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,1,2,2,2,110000,1200,3,1,202108,1.0636,21080191,I,I,I,I,I,I,I,I,I,I,I
8.1091,1,1,3,2,2,1,1,2,2,100000,1100,3,1,202108,1.0636,21080192,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,1,1,2,2,160000,2100,3,1,202108,1.0636,21080193,I,I,I,I,I,I,I,I,I,I,I
8.1091,1,1,3,2,2,1,1,1,2,94000,1500,3,1,202108,1.0636,21080194,R,R,R,R,R,R,R,I,R,I,I
8.1091,1,1,3,2,2,1,1,2,2,120000,1200,3,1,202108,1.0636,21080195,R,R,R,R,R,R,R,R,R,R,R
8.1091,1,1,3,2,2,1,1,2,2,100000,1500,3,1,202108,1.0636,21080196,R,R,R,R,R,R,R,R,R,R,R
8.1091,1,1,3,1,2,1,1,2,2,9,1700,3,1,202108,1.0636,21080197,I,9,I,I,I,I,I,I,I,I,I
8.1091,1,1,3,2,2,1,1,2,2,100000,1400,3,1,202108,1.0636,21080198,R,R,R,R,R,R,R,R,R,R,R
8.1091,1,1,3,2,2,1,1,2,2,88000,1700,3,3,202108,1.0636,21080199,R,R,R,R,R,R,R,I,R,R,I
10.0263,2,1,3,2,2,1,1,2,2,130000,1500,3,1,202108,1.0636,21080200,R,I,I,I,I,R,I,I,R,I,I
8.1091,1,1,3,2,2,1,1,2,2,120000,1600,3,1,202108,1.0636,21080201,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,4,2,3,1,2,2,2,130000,1600,3,3,202108,1.0636,21080202,R,I,I,I,I,I,I,I,I,I,I
34.2893,2,1,3,2,3,1,1,1,2,91000,1600,3,3,202108,1.0636,21080203,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,3,2,3,1,1,2,2,91000,1800,3,3,202108,1.0636,21080204,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,1,1,2,2,140000,2300,3,3,202108,1.0636,21080205,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,1,1,2,2,140000,1400,3,1,202108,1.0636,21080206,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,5,2,4,1,3,1,2,140000,1600,3,1,202108,1.0636,21080207,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,3,2,4,1,1,2,2,190000,2400,3,1,202108,1.0636,21080208,R,I,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,4,1,2,2,170000,2200,3,3,202108,1.0636,21080209,R,I,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,1,1,2,2,210000,2300,3,3,202108,1.0636,21080210,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,4,1,2,2,140000,1700,3,3,202108,1.0636,21080211,R,I,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,4,1,2,2,140000,1700,3,3,202108,1.0636,21080212,R,I,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,1,1,2,2,210000,2500,3,3,202108,1.0636,21080213,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,2,1,1,2,2,170000,1500,3,3,202108,1.0636,21080214,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,3,2,4,3,1,1,2,120000,1500,3,3,202108,1.0636,21080215,I,I,I,I,I,I,I,I,I,I,I
10.0263,2,1,3,2,4,3,1,1,2,190000,2400,3,3,202108,1.0636,21080216,I,I,I,I,I,I,I,I,I,I,I
10.0263,2,1,3,2,4,2,1,2,2,200000,2100,3,1,202108,1.0636,21080217,R,R,R,R,R,R,R,R,R,R,R
10.0263,1,1,5,2,4,1,1,2,2,100000,1100,1,3,202108,1.0636,21080218,I,I,I,I,I,I,I,I,I,I,I
10.0263,2,1,3,2,4,1,1,3,2,130000,1600,3,3,202108,1.0636,21080219,I,I,I,I,I,I,I,I,I,I,I
10.0263,2,1,5,2,4,1,3,2,2,220000,1700,3,1,202108,1.0636,21080220,R,R,R,R,R,R,R,R,R,R,R
6.6842,1,1,3,2,5,1,1,1,3,220000,2500,3,3,202108,1.0636,21080221,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,3,2,1,1,1,2,2,120000,1500,3,3,202108,1.0636,21080222,I,I,I,I,I,I,I,I,I,I,I
34.2893,1,1,3,2,3,1,2,1,2,110000,1900,3,3,202108,1.0636,21080223,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,3,2,3,1,1,2,2,98000,1700,3,3,202108,1.0636,21080224,R,R,R,R,R,R,R,R,R,I,R
34.2893,2,1,3,2,2,1,2,3,2,130000,2100,3,1,202108,1.0636,21080225,R,R,R,R,R,R,I,I,R,R,R
34.2893,2,1,3,2,2,1,2,2,2,130000,2100,3,1,202108,1.0636,21080226,R,R,R,R,R,R,I,I,R,R,R
8.1091,2,1,3,2,2,1,1,2,2,110000,1200,3,1,202108,1.0636,21080227,I,I,I,I,I,I,I,I,I,I,I
10.0263,1,1,5,2,3,1,1,2,2,160000,2100,3,1,202108,1.0636,21080228,I,I,I,I,I,I,I,I,I,I,I
10.0263,2,1,3,2,4,3,1,1,2,190000,1800,3,1,202108,1.0636,21080229,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,3,2,4,1,1,3,2,90000,1100,1,3,202108,1.0636,21080230,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,4,2,4,1,1,2,2,74000,1200,3,1,202108,1.0636,21080231,R,R,R,R,R,R,I,I,I,I,I
10.0263,2,1,3,2,4,1,1,2,2,130000,1500,1,1,202108,1.0636,21080232,I,I,I,I,I,I,I,I,I,I,I
10.0263,2,1,3,2,4,1,1,1,2,150000,1900,3,1,202108,1.0636,21080233,I,I,I,I,I,I,I,I,I,I,I
10.0263,1,1,3,2,4,1,1,2,2,200000,2400,3,1,202108,1.0636,21080234,I,I,I,I,I,I,I,I,I,I,I
10.0263,1,1,3,2,4,1,1,2,2,110000,1600,3,1,202108,1.0636,21080235,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,3,2,4,1,1,2,2,150000,1900,3,3,202108,1.0636,21080236,R,I,R,R,R,R,I,R,R,R,R
6.2083,2,1,3,2,1,1,1,2,2,110000,1300,1,1,202108,1.0636,21080237,R,I,R,R,R,R,I,I,R,I,I
6.2083,2,1,3,2,1,1,2,2,2,100000,1200,1,1,202108,1.0636,21080238,R,I,R,R,R,R,R,R,R,R,R
6.2083,2,1,3,2,1,1,1,2,2,85000,1300,3,1,202108,1.0636,21080239,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,3,2,1,1,2,2,2,110000,1200,3,1,202108,1.0636,21080240,I,I,I,I,I,I,I,I,I,I,I
6.2083,2,1,3,2,1,1,1,2,2,110000,1300,3,1,202108,1.0636,21080241,R,I,R,R,R,R,R,R,R,R,R
6.2083,2,1,3,2,1,1,1,2,2,160000,2100,3,1,202108,1.0636,21080242,R,I,I,I,R,R,I,I,R,I,I
6.2083,2,1,3,2,1,1,1,2,2,100000,1700,3,3,202108,1.0636,21080243,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,3,2,1,1,1,2,2,140000,1700,1,1,202108,1.0636,21080244,I,I,I,I,I,I,I,I,I,I,I
6.2083,2,1,3,2,1,1,1,2,2,82000,1300,3,3,202108,1.0636,21080245,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,3,2,1,1,3,2,2,67000,1300,3,3,202108,1.0636,21080246,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,4,2,3,1,1,2,2,100000,1600,3,3,202108,1.0636,21080247,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,5,2,3,1,1,1,2,110000,1300,3,3,202108,1.0636,21080248,R,I,R,R,R,R,R,R,R,R,R
34.2893,2,1,3,2,3,1,1,3,2,140000,1700,3,3,202108,1.0636,21080249,I,I,I,I,I,I,I,I,I,I,I
34.2893,2,1,3,2,3,1,1,2,2,120000,1700,3,1,202108,1.0636,21080250,R,R,R,R,R,R,R,R,R,R,R
34.2893,1,1,3,2,3,1,1,2,2,180000,2600,3,3,202108,1.0636,21080251,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,3,2,3,1,1,2,2,170000,2200,3,3,202108,1.0636,21080252,I,I,I,I,I,I,I,I,I,I,I
34.2893,1,1,5,2,3,1,1,2,2,130000,1500,3,3,202108,1.0636,21080253,I,I,I,I,I,I,I,I,I,I,I
34.2893,2,1,3,2,3,1,1,2,2,160000,2100,3,1,202108,1.0636,21080254,R,I,R,R,R,R,R,R,R,R,R
34.2893,2,1,4,2,3,1,1,2,2,110000,2600,3,1,202108,1.0636,21080255,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,5,2,3,1,1,2,2,93000,1300,3,3,202108,1.0636,21080256,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,3,2,3,1,1,2,2,160000,2600,3,3,202108,1.0636,21080257,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,5,2,3,1,1,2,2,130000,1600,3,3,202108,1.0636,21080258,I,I,I,I,I,I,I,I,I,I,I
10.0263,2,1,3,2,3,1,2,2,2,210000,2300,3,3,202108,1.0636,21080259,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,5,2,3,1,1,2,2,150000,2300,3,3,202108,1.0636,21080260,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,5,2,3,1,1,2,2,130000,2200,3,3,202108,1.0636,21080261,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,5,2,3,1,1,2,2,210000,2300,3,3,202108,1.0636,21080262,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,3,2,3,1,1,2,2,170000,2300,3,3,202108,1.0636,21080263,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,5,2,3,1,1,2,2,150000,1900,3,3,202108,1.0636,21080264,R,R,I,I,R,R,R,I,I,R,I
34.2893,2,1,3,2,3,1,1,2,2,120000,1600,3,1,202108,1.0636,21080265,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,3,2,3,1,1,1,2,210000,2300,3,3,202108,1.0636,21080266,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,1,2,4,0,0,1,2,150000,1600,1,3,202108,1.0636,21080267,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,1,2,4,0,0,1,2,150000,1800,3,3,202108,1.0636,21080268,I,I,I,I,I,I,I,R,I,I,R
10.0263,2,1,2,2,4,0,0,2,2,170000,2400,3,1,202108,1.0636,21080269,I,I,I,I,I,I,I,R,I,I,R
10.0263,2,1,2,2,4,0,0,1,2,130000,1600,3,1,202108,1.0636,21080270,I,I,I,I,I,I,I,R,I,I,R
10.0263,2,1,1,2,4,0,0,1,2,130000,1600,3,1,202108,1.0636,21080271,R,I,I,I,I,I,I,R,I,I,R
6.6842,2,1,1,2,5,0,0,1,3,210000,2800,3,3,202108,1.0636,21080272,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,1,2,4,0,0,1,2,160000,1800,3,3,202108,1.0636,21080273,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,2,2,4,0,0,2,2,140000,1700,3,1,202108,1.0636,21080274,R,I,I,I,I,I,I,R,I,I,R
10.0263,1,1,2,2,4,0,0,3,2,100000,1500,3,1,202108,1.0636,21080275,R,R,R,R,R,R,I,R,R,I,R
6.2083,2,1,1,2,1,0,0,1,2,86000,1100,3,1,202108,1.0636,21080276,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,1,2,1,0,0,2,2,100000,1500,3,3,202108,1.0636,21080277,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,1,2,1,0,0,2,2,130000,1300,3,3,202108,1.0636,21080278,R,R,R,R,R,R,R,R,R,R,R
6.2083,1,1,1,1,1,0,0,1,2,9,1100,3,1,202108,1.0636,21080279,R,9,R,R,R,R,R,R,R,R,R
6.2083,2,1,1,2,1,0,0,1,2,120000,1500,3,1,202108,1.0636,21080280,I,I,I,I,I,I,I,R,I,I,R
6.2083,2,1,1,2,1,0,0,2,2,110000,1500,3,3,202108,1.0636,21080281,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,1,2,1,0,0,2,2,130000,1200,1,1,202108,1.0636,21080282,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,2,2,3,0,0,2,2,150000,1900,3,1,202108,1.0636,21080283,I,I,I,I,I,I,I,R,I,I,R
10.0263,2,1,2,2,4,0,0,1,2,180000,1600,3,3,202108,1.0636,21080284,R,R,R,R,R,R,R,R,R,R,R
8.1091,1,1,1,2,2,0,0,2,2,71000,1600,3,1,202108,1.0636,21080285,R,R,R,R,R,R,I,R,R,R,R
8.1091,2,1,2,2,2,0,0,2,2,150000,1400,3,1,202108,1.0636,21080286,R,R,R,R,R,R,R,R,R,R,R
10.0263,1,1,1,2,4,0,0,2,2,150000,1600,3,1,202108,1.0636,21080287,R,R,R,R,R,R,I,R,I,I,R
10.0263,2,1,2,2,4,0,0,1,2,110000,1500,3,1,202108,1.0636,21080288,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,1,2,4,0,0,2,2,210000,2400,3,3,202108,1.0636,21080289,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,1,2,4,0,0,2,2,140000,1700,3,3,202108,1.0636,21080290,I,I,I,I,I,I,I,R,I,I,R
6.2083,2,1,1,2,1,0,0,2,2,110000,1300,3,1,202108,1.0636,21080291,I,I,I,I,I,I,I,R,I,I,R
6.2083,2,1,1,2,1,0,0,1,2,100000,1200,1,3,202108,1.0636,21080292,I,I,I,I,I,I,I,R,I,I,R
6.2083,2,1,1,2,1,0,0,2,2,140000,1700,3,3,202108,1.0636,21080293,I,I,I,I,I,I,I,R,I,I,R
6.2083,2,1,1,2,1,0,0,1,2,80000,1100,3,3,202108,1.0636,21080294,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,1,2,1,0,0,1,2,110000,1300,3,3,202108,1.0636,21080295,I,I,I,I,I,I,I,R,I,I,R
6.2083,2,1,1,2,1,0,0,1,2,98000,1600,3,3,202108,1.0636,21080296,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,1,2,1,0,0,3,2,99000,1600,3,3,202108,1.0636,21080297,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,1,1,1,0,0,3,2,9,2100,3,3,202108,1.0636,21080298,I,9,I,I,I,I,I,R,I,I,R
6.2083,2,1,1,2,1,0,0,2,2,120000,2100,3,3,202108,1.0636,21080299,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,1,2,1,0,0,2,2,140000,1800,3,1,202108,1.0636,21080300,I,I,I,I,I,I,I,R,I,I,R
6.2083,2,1,1,2,1,0,0,1,2,100000,1800,3,3,202108,1.0636,21080301,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,2,1,2,0,0,1,2,9,1500,3,1,202108,1.0636,21080302,I,9,I,I,I,I,I,R,I,I,R
8.1091,1,1,1,2,2,0,0,3,2,120000,1600,3,1,202108,1.0636,21080303,R,R,R,R,R,R,R,R,R,R,R
8.1091,1,1,2,2,2,0,0,1,2,130000,2000,3,3,202108,1.0636,21080304,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,2,2,2,0,0,2,2,110000,1200,3,3,202108,1.0636,21080305,R,I,R,R,R,R,R,R,R,R,R
8.1091,2,1,2,2,2,0,0,2,2,130000,1800,3,1,202108,1.0636,21080306,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,2,2,2,0,0,2,2,110000,1100,3,3,202108,1.0636,21080307,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,1,2,4,0,0,2,2,120000,1800,3,3,202108,1.0636,21080308,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,1,2,4,0,0,2,2,120000,1700,3,1,202108,1.0636,21080309,R,R,R,R,R,R,R,R,R,R,R
10.0263,2,1,1,2,4,0,0,2,2,100000,1100,1,1,202108,1.0636,21080310,I,I,I,I,I,I,I,R,I,I,R
6.2083,2,1,2,2,1,0,0,2,2,240000,1700,1,1,202108,1.0636,21080311,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,1,2,1,0,0,2,2,130000,1500,3,1,202108,1.0636,21080312,R,R,R,R,R,R,R,R,R,R,R
6.2083,2,1,2,2,1,0,0,2,2,110000,1200,3,3,202108,1.0636,21080313,R,R,R,R,R,R,R,R,R,R,R
34.2893,2,1,1,2,3,0,0,3,2,150000,1900,3,3,202108,1.0636,21080314,R,I,R,R,R,R,R,R,R,R,R
34.2893,2,1,1,2,3,0,0,2,2,110000,1500,3,3,202108,1.0636,21080315,R,R,R,R,R,R,R,R,I,R,R
34.2893,2,1,2,2,3,0,0,2,2,97000,1500,3,3,202108,1.0636,21080316,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,1,2,2,0,0,2,2,130000,1600,3,3,202108,1.0636,21080317,I,I,I,I,I,I,I,R,I,I,R
8.1091,1,1,1,2,2,0,0,2,2,150000,1800,3,3,202108,1.0636,21080318,I,I,I,I,I,I,I,R,I,I,R
8.1091,2,1,1,2,2,0,0,3,2,71000,1100,1,3,202108,1.0636,21080319,R,R,R,R,R,R,R,R,R,R,R
8.1091,2,1,1,2,2,0,0,3,2,150000,1600,3,3,202108,1.0636,21080320,R,R,R,R,R,R,R,R,R,R,R
10.0263,1,2,9,2,4,9,9,9,2,140000,1500,3,9,202108,1.0636,21080321,R,R,R,R,R,R,9,9,9,9,9
10.0263,2,2,9,2,4,9,9,9,2,170000,1600,3,9,202108,1.0636,21080322,R,R,R,R,R,R,9,9,9,9,9
10.0263,1,2,9,2,4,9,9,9,2,88000,1600,3,9,202108,1.0636,21080323,R,R,R,R,R,R,9,9,9,9,9
10.0263,2,2,9,2,4,9,9,9,2,160000,2100,3,9,202108,1.0636,21080324,I,I,I,I,I,I,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,140000,1700,3,9,202108,1.0636,21080325,I,I,I,I,I,I,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,210000,2600,3,9,202108,1.0636,21080326,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,100000,1300,3,9,202108,1.0636,21080327,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,150000,1900,3,9,202108,1.0636,21080328,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,170000,2200,3,9,202108,1.0636,21080329,R,I,I,I,I,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,180000,2400,3,9,202108,1.0636,21080330,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,140000,1600,3,9,202108,1.0636,21080331,R,R,R,R,R,R,9,9,9,9,9
10.0263,2,2,9,2,4,9,9,9,2,150000,1200,3,9,202108,1.0636,21080332,R,R,R,R,R,R,9,9,9,9,9
8.1091,2,2,9,2,2,9,9,9,2,98000,1900,3,9,202108,1.0636,21080333,R,R,R,R,R,R,9,9,9,9,9
8.1091,2,2,9,2,2,9,9,9,2,160000,2100,3,9,202108,1.0636,21080334,I,I,I,I,I,I,9,9,9,9,9
22.8595,1,2,9,2,5,9,9,9,3,320000,3600,3,9,202108,1.0636,21080335,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,130000,1600,3,9,202108,1.0636,21080336,I,I,I,I,I,I,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,96000,2000,3,9,202108,1.0636,21080337,R,R,R,R,R,R,9,9,9,9,9
8.1091,1,2,9,2,2,9,9,9,2,160000,2000,3,9,202108,1.0636,21080338,I,I,I,I,I,I,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,120000,1500,3,9,202108,1.0636,21080339,I,I,I,I,I,I,9,9,9,9,9
8.1091,1,2,9,2,2,9,9,9,2,71000,1300,3,9,202108,1.0636,21080340,R,R,R,R,R,R,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,97000,1100,3,9,202108,1.0636,21080341,R,I,I,I,I,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,130000,1600,3,9,202108,1.0636,21080342,I,I,I,I,I,I,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,160000,2100,3,9,202108,1.0636,21080343,I,I,I,I,I,I,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,210000,1900,3,9,202108,1.0636,21080344,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,130000,1900,3,9,202108,1.0636,21080345,R,R,R,R,R,R,9,9,9,9,9
8.1091,1,2,9,2,2,9,9,9,2,130000,1600,3,9,202108,1.0636,21080346,I,I,I,I,I,I,9,9,9,9,9
8.1091,2,2,9,2,2,9,9,9,2,140000,1800,3,9,202108,1.0636,21080347,I,I,I,I,I,I,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,170000,2300,3,9,202108,1.0636,21080348,I,I,I,I,I,I,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,110000,1300,1,9,202108,1.0636,21080349,I,I,I,I,I,I,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,130000,1600,3,9,202108,1.0636,21080350,R,I,R,R,R,R,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,130000,1600,3,9,202108,1.0636,21080351,I,I,I,I,I,I,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,170000,2100,3,9,202108,1.0636,21080352,R,R,R,R,R,R,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,140000,1800,3,9,202108,1.0636,21080353,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,160000,1800,3,9,202108,1.0636,21080354,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,120000,1600,3,9,202108,1.0636,21080355,R,R,R,R,R,R,9,9,9,9,9
34.2893,2,2,9,2,3,9,9,9,2,180000,2400,3,9,202108,1.0636,21080356,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,110000,1600,3,9,202108,1.0636,21080357,R,R,R,R,R,R,9,9,9,9,9
10.0263,1,2,9,2,4,9,9,9,2,140000,1700,3,9,202108,1.0636,21080358,R,I,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,170000,2300,3,9,202108,1.0636,21080359,I,I,I,I,I,I,9,9,9,9,9
10.0263,2,2,9,2,4,9,9,9,2,150000,1800,3,9,202108,1.0636,21080360,I,I,I,I,I,I,9,9,9,9,9
34.2893,2,2,9,2,3,9,9,9,2,90000,1700,3,9,202108,1.0636,21080361,R,R,R,R,R,R,9,9,9,9,9
8.1091,1,2,9,2,2,9,9,9,2,140000,1800,3,9,202108,1.0636,21080362,R,I,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,110000,1700,3,9,202108,1.0636,21080363,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,130000,2000,3,9,202108,1.0636,21080364,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,120000,2600,3,9,202108,1.0636,21080365,R,R,R,R,R,R,9,9,9,9,9
10.0263,1,2,9,2,4,9,9,9,2,110000,1600,3,9,202108,1.0636,21080366,R,R,R,R,R,R,9,9,9,9,9
6.6842,1,2,9,2,5,9,9,9,3,210000,2600,3,9,202108,1.0636,21080367,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,120000,1600,3,9,202108,1.0636,21080368,R,R,R,R,R,R,9,9,9,9,9
8.1091,2,2,9,2,2,9,9,9,2,150000,1500,3,9,202108,1.0636,21080369,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,210000,2600,3,9,202108,1.0636,21080370,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,120000,1400,3,9,202108,1.0636,21080371,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,160000,2600,3,9,202108,1.0636,21080372,R,R,R,R,R,R,9,9,9,9,9
8.1091,2,2,9,2,3,9,9,9,2,130000,1600,3,9,202108,1.0636,21080373,R,R,R,R,R,R,9,9,9,9,9
8.1091,1,2,9,2,3,9,9,9,2,170000,2300,3,9,202108,1.0636,21080374,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,150000,1600,3,9,202108,1.0636,21080375,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,120000,1500,3,9,202108,1.0636,21080376,R,R,R,R,R,R,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,150000,1800,3,9,202108,1.0636,21080377,R,R,R,R,R,R,9,9,9,9,9
8.1091,1,2,9,2,2,9,9,9,2,130000,1500,3,9,202108,1.0636,21080378,R,I,R,R,R,R,9,9,9,9,9
8.1091,1,2,9,2,2,9,9,9,2,170000,2300,3,9,202108,1.0636,21080379,R,I,R,R,R,R,9,9,9,9,9
8.1091,2,2,9,2,2,9,9,9,2,140000,1800,3,9,202108,1.0636,21080380,R,I,R,R,R,R,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,67000,1300,3,9,202108,1.0636,21080381,R,R,R,R,R,R,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,120000,1600,3,9,202108,1.0636,21080382,R,R,R,R,R,R,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,94000,1300,3,9,202108,1.0636,21080383,R,R,R,R,R,R,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,140000,2100,3,9,202108,1.0636,21080384,R,R,R,R,R,R,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,92000,1600,3,9,202108,1.0636,21080385,R,R,R,R,R,R,9,9,9,9,9
6.2083,1,2,9,2,1,9,9,9,2,140000,1800,3,9,202108,1.0636,21080386,I,I,I,I,I,I,9,9,9,9,9
34.2893,1,2,9,2,3,9,9,9,2,210000,1600,3,9,202108,1.0636,21080387,R,R,R,R,R,R,9,9,9,9,9
